title,release_date,budget,revenue,vote_count,vote_average,runtime,id,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western
Wild Rose,2019-04-12,0,0,266,6.848,101,482981,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Plus One,2019-06-14,0,44112,265,7.006,98,508101,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Porno,2019-06-28,0,0,262,6.313,98,576004,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Game Changers,2019-09-16,0,0,259,7.304,88,463088,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
We Die Young,2019-05-09,4000000,143837,258,6.917,93,538207,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Daughter of the Wolf,2019-06-14,7000000,0,258,5.651,88,525657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Primal: Tales of Savagery,2019-11-21,0,0,256,8.453,85,704264,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Brexit: The Uncivil War,2019-01-19,0,0,256,6.555,93,536176,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Danger Close: The Battle of Long Tan,2019-08-08,23934823,2078370,255,6.9,119,508664,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
Rust Creek,2019-01-04,750000,0,253,6.385,108,561362,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The Hummingbird Project,2019-03-15,0,876980,253,6.099,111,489243,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The Coldest Game,2019-11-08,0,0,252,6.222,104,585759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The Last Black Man in San Francisco,2019-06-07,0,2975184,252,7.091,121,522039,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
True History of the Kelly Gang,2019-11-23,0,0,249,5.936,124,501395,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
The Kid,2019-03-08,8000000,1561698,249,5.88,100,492565,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Line of Duty,2019-12-25,0,0,249,5.944,98,346709,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Girl on the Third Floor,2019-10-25,0,0,248,5.196,93,580630,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Grand Isle,2019-12-06,0,5566,247,5.579,97,560192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Everybody’s Everything,2019-11-12,0,0,246,8.6,116,576712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
We Have Always Lived in the Castle,2019-05-17,0,0,245,5.459,96,411144,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
The Head Hunter,2019-04-05,30000,44652,244,5.25,72,553141,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Purl,2019-01-18,0,0,240,6.702,9,532953,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Troop Zero,2019-02-01,0,0,240,6.96,94,525946,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Mermaid Down,2019-10-15,0,0,240,6.6,91,504631,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
Inside Man: Most Wanted,2019-09-24,0,0,239,6.6,106,619278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Blow the Man Down,2019-04-26,0,0,239,6.249,90,586451,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Dave Chappelle: Sticks & Stones,2019-08-26,0,0,232,7.653,65,624932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paddleton,2019-02-22,0,0,232,7.069,89,525183,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Fanatic,2019-08-30,18000000,3153,232,4.472,89,509853,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Running with the Devil,2019-08-29,0,0,230,5.354,100,523077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Domino,2019-05-31,7800000,0,230,4.7,89,455957,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Beats,2019-06-19,0,0,229,6.773,109,603519,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Angel of Mine,2019-08-15,0,230193,229,6.297,98,515741,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
K-12,2019-09-05,6000000,359377,228,7.732,92,616584,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
Kim Possible,2019-02-15,0,0,228,5.524,86,520720,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Our Friend,2019-02-25,0,0,227,7.238,124,583903,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Above Suspicion,2019-06-20,0,21712,227,5.993,104,421473,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
For Sama,2019-07-26,0,0,224,8.252,100,576017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Playmobil: The Movie,2019-06-10,75000000,0,223,5.7,99,366668,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Float,2019-11-12,0,0,221,7.351,7,574093,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Drunk Parents,2019-02-08,0,0,220,4.6,97,369560,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scooby-Doo! and the Curse of the 13th Ghost,2019-02-05,9260980,0,217,8.0,82,560066,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Luce,2019-08-02,0,2268204,217,6.445,109,492616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Giant Little Ones,2019-01-03,0,0,216,7.3,93,537681,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Assimilate,2019-05-24,0,0,215,6.4,93,528985,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Good Sam,2019-05-16,0,0,214,6.0,90,602609,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Overcomer,2019-08-22,0,0,211,7.713,119,527776,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Farm,2019-04-19,0,0,212,5.297,80,517764,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Banana Splits Movie,2019-09-04,0,0,210,6.719,90,608654,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Burn,2019-08-23,0,25373,210,6.012,89,508138,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Little Joe,2019-11-01,0,0,208,5.861,106,504585,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
The Souvenir,2019-05-17,0,1719157,208,6.12,120,473019,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Walk. Ride. Rodeo.,2019-03-08,0,0,204,7.1,100,581420,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
American Son,2019-09-12,0,0,201,6.1,90,622963,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Wind,2019-06-06,0,0,200,5.618,86,541560,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
High Flying Bird,2019-01-27,0,0,200,5.76,90,510498,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Seberg,2019-12-13,8000000,592565,199,5.92,103,510298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
After the Wedding,2019-08-09,0,2790019,196,6.395,110,527385,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Holiday Rush,2019-11-28,0,0,195,5.631,94,639609,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Invader Zim: Enter the Florpus,2019-07-24,0,0,193,7.6,71,472983,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
The Inventor: Out for Blood in Silicon Valley,2019-01-24,0,0,192,7.2,119,566228,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Travis Scott: Look Mom I Can Fly,2019-08-28,0,0,187,7.0,85,625561,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Abigail,2019-08-22,7000000,1940234,187,6.19,110,575094,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Nancy Drew and the Hidden Staircase,2019-03-15,0,0,187,6.57,89,519473,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Killerman,2019-08-08,0,0,187,6.3,112,492449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Life Like,2019-05-14,1500000,0,185,6.362,95,586707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Bloodline,2019-09-20,0,0,185,6.0,95,543917,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Extra Ordinary,2019-09-13,0,0,184,6.467,94,538227,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
VFW,2019-09-21,0,0,182,5.9,92,624779,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Unplanned,2019-03-21,6000000,0,182,7.33,109,576071,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Buddy Games,2019-11-18,0,0,182,5.3,90,472815,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Poms,2019-05-09,0,8600192,181,6.6,91,574241,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10 Minutes Gone,2019-09-30,0,0,181,5.5,89,552865,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Never Grow Old,2019-03-15,12000000,106796,181,6.094,101,498743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tell Me Who I Am,2019-10-18,0,0,180,7.4,85,627070,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
Get Duked!,2019-03-08,0,0,180,6.2,87,580629,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Spider-Ham: Caught in a Ham,2019-03-19,0,0,177,6.9,4,583055,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Dreamland,2019-11-27,0,0,177,6.099,98,480434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Malibu Rescue,2019-05-13,5000000,0,176,6.307,69,576040,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Charlie Says,2019-05-10,0,0,176,5.898,104,471859,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Down,2019-02-01,1,0,174,6.848,82,571055,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Brian Banks,2019-08-09,10000000,4300000,174,7.296,99,535845,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Blue Story,2019-11-22,1600000,5750000,172,7.294,91,621191,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Z,2019-09-19,0,0,170,6.162,83,623520,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
The Haunting of Sharon Tate,2019-04-05,0,68904,170,4.6,90,503706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Driven,2019-08-15,0,147172,169,6.302,113,520016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Lucy in the Sky,2019-09-20,0,481707,169,5.1,125,340104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Bilby,2019-02-22,0,0,168,8.173,8,528644,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Killers Anonymous,2019-06-27,0,0,167,4.8,95,535265,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3022,2019-11-22,0,0,165,5.488,90,640882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Operative,2019-07-24,0,1431904,165,5.8,120,574207,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Fast Color,2019-03-29,0,76916,164,6.0,102,450487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Crypto,2019-04-12,0,20440,163,5.5,105,567733,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Pets United,2019-11-08,0,0,161,5.9,89,638134,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Neighbors' Window,2019-08-02,0,0,162,7.049,20,600274,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Critters Attack!,2019-07-13,0,0,161,5.699,89,597856,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
Arctic Apocalypse,2019-08-07,0,0,160,6.256,88,621914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mary,2019-09-19,0,709528,159,5.2,84,419706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Vita & Virginia,2019-05-02,0,0,158,6.867,110,447034,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Blackbird,2019-09-06,0,0,155,6.9,98,536396,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Saving Zoë,2019-07-12,0,0,154,6.2,95,602198,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
The Last Laugh,2019-01-11,0,0,154,5.4,98,571451,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trial by Fire,2019-05-17,0,130000,154,6.795,127,481880,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Benny Loves You,2019-11-21,10000,0,154,6.11,94,647302,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Trouble,2019-08-08,0,12127842,152,6.648,88,570480,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Daniel Isn't Real,2019-12-06,0,0,152,6.082,100,537788,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Fyre Fraud,2019-01-14,0,0,149,6.3,96,575190,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Backdraft 2,2019-05-14,0,0,147,6.6,102,587808,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Harpoon,2019-01-24,0,0,145,6.214,82,574284,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Knock Down the House,2019-01-27,0,0,143,7.4,86,565312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Crown Vic,2019-11-01,3600000,0,143,6.1,110,524659,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Rabid,2019-12-13,0,0,141,5.532,107,384756,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Bliss,2019-09-27,0,0,140,5.796,80,586586,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Strange but True,2019-10-17,0,343038,139,5.888,96,470897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Chasing Happiness,2019-06-04,0,0,137,8.1,96,601169,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
The Furies,2019-04-12,0,0,136,5.5,82,528091,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Blood Quantum,2019-09-05,0,0,132,5.8,98,592230,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
A Good Woman Is Hard to Find,2019-10-25,0,0,132,6.2,97,500656,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Rocko's Modern Life: Static Cling,2019-08-09,0,0,132,6.6,45,439059,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Aquaslash,2019-07-29,0,0,131,4.156,72,607383,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Play or Die,2019-05-10,0,0,131,5.5,89,595216,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
You Might Be the Killer,2019-05-21,0,0,131,5.996,92,548064,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Starfish,2019-03-14,0,0,131,5.679,101,542713,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
Smash and Grab,2019-01-18,0,0,131,6.756,7,532952,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bill Burr: Paper Tiger,2019-09-10,0,0,130,7.349,67,625128,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Super Size Me 2: Holy Chicken!,2019-09-06,0,0,130,7.0,93,468996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgetown,2019-05-14,0,0,129,6.0,99,339395,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Alien Warfare,2019-04-05,0,0,126,4.083,88,593035,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Snatchers,2019-03-12,0,0,126,6.73,93,580632,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
One Child Nation,2019-03-29,0,0,126,7.2,88,566368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Fisherman’s Friends,2019-03-15,0,0,126,6.8,112,559713,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Mandela Effect,2019-12-06,0,0,126,6.714,80,491037,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
It Must Be Heaven,2019-12-04,0,0,124,6.54,97,539531,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Braid,2019-01-10,0,0,124,5.9,85,510284,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Hail Satan?,2019-04-17,0,0,122,6.975,95,565719,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Biggest Little Farm,2019-06-05,0,5070484,122,7.6,91,543084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Above the Shadows,2019-05-31,0,0,120,6.967,111,609734,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
American Hangman,2019-01-04,0,0,120,6.1,99,567738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Final Wish,2019-01-24,0,0,120,5.1,95,554739,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
A Christmas Carol,2019-12-19,0,0,119,6.878,173,656968,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
QT8: The First Eight,2019-10-21,0,101346,119,7.2,103,631143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Hard Way,2019-03-05,0,0,119,5.4,94,586347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lucky Day,2019-09-18,0,0,117,5.239,99,477508,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Nostalgic Christmas,2019-10-31,0,0,116,7.0,90,630894,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Kevin Hart: Irresponsible,2019-04-02,0,0,115,6.7,60,592136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jungleland,2019-02-14,0,0,115,6.7,90,556501,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ride Like a Girl,2019-09-26,0,0,115,7.5,98,487291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fantastic Fungi,2019-08-30,0,1096179,114,7.272,81,612654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mosul,2019-05-14,0,0,114,7.1,86,594082,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Wedding Guest,2019-03-01,0,386166,113,5.6,96,500899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Jesus Rolls,2019-10-17,4500000,64648,113,4.527,85,429416,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Lego DC Batman: Family Matters,2019-07-21,0,0,112,7.1,72,602307,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Awake,2019-08-01,0,0,111,5.5,92,618019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Dark Light,2019-08-25,0,0,111,6.027,90,614205,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Semper Fi,2019-10-04,0,0,111,6.1,100,515724,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Arctic Dogs,2019-11-01,0,11285154,111,6.3,93,416153,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,2019-06-11,0,0,110,7.1,142,574638,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Adopt a Highway,2019-11-01,0,0,110,6.8,78,565348,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Storm Boy,2019-01-17,0,0,110,7.2,99,505953,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Rogue Warfare,2019-10-04,0,0,109,5.532,103,627879,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Hollow Point,2019-06-13,0,1000000,109,6.6,90,611562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Song of Names,2019-12-25,0,1138962,108,6.653,113,617768,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wind,2019-12-13,0,0,108,7.222,8,574091,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"Paw Patrol: Ready, Race, Rescue!",2019-08-02,0,0,107,7.1,44,624620,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ordinary Love,2019-12-06,0,0,107,6.8,92,588787,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Only Mine,2019-01-15,0,0,107,5.332,87,575923,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
Darlin',2019-09-11,0,0,106,5.406,101,529149,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
The Wolf Hour,2019-01-26,0,0,106,5.6,99,483353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Hostage Radio,2019-03-01,0,0,105,6.067,97,577889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Isabelle,2019-05-24,0,0,105,5.1,80,540291,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Pledge,2019-01-11,0,0,105,5.3,77,530157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Return to Horror Hotel,2019-06-13,0,0,104,6.5,83,616073,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
The Climb,2019-05-17,0,0,104,6.255,94,595931,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Rising Hawk,2019-10-10,2900000,1560697,104,6.0,110,468816,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Trick,2019-10-18,0,0,103,5.8,101,628707,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Only You,2019-07-12,0,0,103,6.786,119,513432,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Battle at Big Rock,2019-09-15,0,0,102,7.0,11,630322,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Death of Dick Long,2019-09-27,0,36586,102,6.2,100,565383,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Parts You Lose,2019-03-14,0,0,102,6.8,94,492613,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Nowhere to Be Found,2019-02-09,0,0,100,7.5,93,590153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
The Wave,2019-09-21,0,0,99,6.045,87,619263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Spiral,2019-07-14,0,0,99,6.1,87,614199,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"Maluma: What I Was, What I Am, What I Will Be",2019-06-05,0,0,99,5.9,84,607087,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Corporate Animals,2019-09-20,0,0,98,4.806,86,530076,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Her Smell,2019-04-12,0,0,98,5.939,136,520679,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Badland,2019-11-01,0,0,97,6.3,117,634524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Boat,2019-02-22,5000000,98559,97,5.376,89,543915,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Scare Package,2019-10-04,0,0,96,5.7,106,636891,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Shed,2019-10-25,0,0,96,5.7,98,551994,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Satanic Panic,2019-10-28,0,0,96,5.292,89,539364,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Irishman: In Conversation,2019-11-27,0,0,95,7.521,23,651724,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Killer Sofa,2019-10-28,1000000,0,94,4.824,80,628446,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Bikram: Yogi, Guru, Predator",2019-09-10,0,0,94,6.4,86,621753,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Antoine Griezmann: The Making of a Legend,2019-03-21,0,0,94,7.1,60,589116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Hope Gap,2019-10-03,0,1136167,94,6.3,100,537140,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Witches in the Woods,2019-08-14,71640,0,91,5.6,90,614204,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Sator,2019-07-21,0,130023,90,5.2,85,611651,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Lonely Island Presents: The Unauthorized Bash Brothers Experience,2019-05-23,0,0,90,6.2,30,604196,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Back of the Net,2019-04-11,0,0,90,6.8,86,515743,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Trading Paint,2019-02-22,0,6898,90,5.5,87,474214,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
