title,release_date,budget,revenue,vote_count,vote_average,runtime,id,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western
Ed Gein,2000-11-17,0,5708,91,5.4,89,55888,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Paradise Lost 2: Revelations,2000-07-28,0,0,91,7.1,130,17208,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bread and Roses,2000-05-10,0,0,90,6.2,110,37691,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Python,2000-08-09,0,0,89,5.1,99,41275,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Bruce Lee: A Warrior's Journey,2000-10-22,0,0,88,7.5,100,37588,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Dark Days,2000-08-30,0,333843,86,7.5,82,14273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Panic,2000-12-01,1000000,779137,82,6.3,88,20637,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
If These Walls Could Talk 2,2000-03-05,0,0,80,6.7,96,28031,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Faust: Love of the Damned,2000-11-01,0,0,77,5.0,98,64883,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
The Claim,2000-12-29,0,0,77,6.1,120,44853,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
Picking Up the Pieces,2000-05-26,0,0,76,4.4,95,31774,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Maybe Baby,2000-06-02,0,0,76,5.3,104,13966,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
John Henry,2000-05-27,0,0,75,7.3,10,197725,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Waking the Dead,2000-03-24,8500000,327418,74,6.2,105,37722,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
Things You Can Tell Just by Looking at Her,2000-01-22,0,1433668,73,5.9,109,20067,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Timecode,2000-03-22,4000000,0,72,5.7,97,36234,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RKO 281,2000-04-07,0,0,70,6.4,84,50008,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Spiders,2000-06-14,0,0,70,4.5,94,40039,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
The Other Me,2000-09-08,0,0,70,5.721,90,39242,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Psycho Beach Party,2000-08-06,1500000,268117,70,5.8,95,27723,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Broken Hearts Club: A Romantic Comedy,2000-02-01,1000000,1744858,69,6.558,96,22597,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Screwed,2000-05-12,10000000,7201701,69,5.7,81,19419,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MVP: Most Valuable Primate,2000-08-11,4,1,68,4.8,85,32834,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fail Safe,2000-04-09,0,0,68,7.0,86,31067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
The Guilty,2000-06-01,700000,0,64,5.648,108,55101,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The Filth and the Fury,2000-03-29,0,0,64,7.2,108,27745,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
I Dreamed of Africa,2000-05-05,34000000,14400327,64,5.6,114,21311,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The House of Mirth,2000-09-23,10000000,5164404,62,6.5,140,25520,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Tao of Steve,2000-08-04,0,4,62,6.0,87,20438,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Daria in 'Is It Fall Yet?',2000-08-27,0,0,60,7.4,75,44756,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Santa Who?,2000-12-03,0,0,60,5.5,92,42332,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Thomas and the Magic Railroad,2000-07-14,19000000,19748009,60,5.4,84,16110,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Beautiful Creatures,2000-08-23,0,313768,59,5.8,85,15940,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The Ultimate Christmas Present,2000-12-01,0,0,58,5.5,85,71887,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
On the Beach,2000-05-28,0,0,58,6.1,195,30944,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Chain of Fools,2000-09-22,20000000,0,58,5.7,96,20682,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tweety's High Flying Adventure,2000-09-12,0,0,57,6.7,72,89473,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Rip Girls,2000-04-22,0,0,56,6.4,87,64269,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
Cut,2000-02-23,0,0,55,4.3,82,10205,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Love's Labour's Lost,2000-03-31,13000000,299792,54,5.6,93,51333,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
The Calling,2000-01-01,0,0,53,5.0,89,47191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Phantom of the Megaplex,2000-11-10,0,0,53,6.0,89,26450,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
Harrison's Flowers,2000-09-23,0,0,53,6.6,130,25014,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
Quints,2000-08-18,0,0,52,5.5,83,101514,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
Greenfingers,2000-10-01,0,1443067,52,6.392,91,33379,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Golden Bowl,2000-05-14,15000000,5753678,52,6.077,130,29946,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
As I Was Moving Ahead Occasionally I Saw Brief Glimpses of Beauty,2000-11-05,0,0,51,7.863,288,130824,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Color of Friendship,2000-02-05,0,0,51,7.059,87,92620,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
Britannic,2000-01-10,0,0,51,6.7,93,59709,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
Where the Money Is,2000-04-14,0,0,51,6.0,89,31776,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Jack Frost 2: The Revenge of the Mutant Killer Snowman,2000-11-21,0,0,51,4.4,91,27320,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Dinner Rush,2000-09-01,2000000,1075504,51,7.4,99,22617,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Chuck & Buck,2000-01-21,0,0,49,6.0,96,44490,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Skipped Parts,2000-06-06,0,0,49,6.0,100,41282,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Essex Boys,2000-07-14,0,0,49,5.6,102,18394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Chronicles of Riddick: Into Pitch Black,2000-12-02,0,0,48,5.8,60,244839,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Merlin: The Return,2000-12-22,0,0,48,5.5,90,53105,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Chinese Coffee,2000-09-02,0,0,48,6.8,99,49511,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The In Crowd,2000-07-19,15000000,5217498,48,4.51,105,36047,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Making Love,2000-02-11,0,0,48,6.9,107,29866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Love, Honour and Obey",2000-04-07,0,0,48,5.8,103,18002,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Original Kings of Comedy,2000-08-18,13000000,38251106,47,6.2,115,23618,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3 Strikes,2000-03-01,6000000,9000000,46,5.576,82,47816,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Committed,2000-04-18,3000000,0,45,4.6,98,40562,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Alley Cats Strike,2000-03-18,0,0,44,5.8,87,72753,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
The Convent,2000-01-21,0,0,44,5.6,79,12724,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
They Nest,2000-07-25,4000000,0,43,5.7,92,40249,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
Rated X,2000-01-01,0,0,43,5.7,115,27859,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Truth About Jane,2000-08-07,0,0,42,6.3,91,52805,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Octopus,2000-09-21,0,0,42,3.6,100,41656,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Killjoy,2000-10-24,150000,0,42,2.9,89,27711,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Up in Smoke Tour,2000-12-02,0,0,42,7.8,119,19349,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Stepsister from Planet Weird,2000-06-17,0,0,41,5.5,85,70773,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
Cheaters,2000-05-20,0,0,41,6.2,108,15869,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"Up, Up, and Away",2000-01-22,0,0,40,5.5,77,124134,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Crime + Punishment in Suburbia,2000-08-25,0,26394,39,6.2,100,46119,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Whipped,2000-09-01,3000000,0,39,3.8,82,23531,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Bootmen,2000-10-05,0,0,39,6.477,89,21370,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Hide and Seek,2000-05-23,0,0,39,5.0,100,12255,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Grandma Got Run Over by a Reindeer,2000-10-31,0,0,38,5.7,51,51531,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The World of Stainboy,2000-09-26,0,0,38,6.3,25,48868,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The President's Man,2000-04-02,0,0,38,4.553,90,31443,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Sordid Lives,2000-05-25,0,1079726,38,6.6,111,19094,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seven Days to Live,2000-06-25,0,676805,38,5.3,96,10558,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Beautiful,2000-09-10,0,0,37,5.7,112,34299,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Big Eden,2000-04-18,0,512451,36,6.3,117,21056,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Audrey Hepburn Story,2000-03-27,0,0,35,5.957,133,60587,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Christina's House,2000-02-24,2500000,0,35,4.7,90,38503,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Dark Prince: The True Story of Dracula,2000-10-31,0,0,35,6.4,92,26245,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Terror Tract,2000-10-18,0,0,34,5.9,96,87867,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Miracle in Lane 2,2000-05-13,0,0,34,6.2,89,77921,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
Lockdown,2000-09-15,0,0,34,6.2,105,50380,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Camera,2000-09-01,0,0,33,6.3,6,100607,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A Shot at Glory,2000-05-03,0,0,33,5.4,104,72087,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Possessed,2000-10-22,0,0,33,5.6,89,68572,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Possible Worlds,2000-09-04,0,0,33,6.5,93,38987,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
The Miracle Maker,2000-03-31,0,0,33,6.1,90,30628,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Krocodylus,2000-12-04,0,0,33,4.7,89,28346,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Time Share,2000-01-01,0,0,33,6.0,87,20310,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Passion of Mind,2000-01-07,0,0,33,5.8,105,19214,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Luzhin Defence,2000-08-21,1864747,0,32,6.2,109,52654,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Hound of the Baskervilles,2000-10-28,0,0,32,6.0,90,25293,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0
The American Nightmare,2000-09-11,0,0,31,6.9,73,70779,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Seventeen Again,2000-11-12,0,0,31,6.4,97,52051,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
Disappearing Acts,2000-12-09,0,0,31,6.4,115,45602,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Tom Sawyer,2000-04-04,0,0,31,6.1,89,42313,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Groove,2000-06-08,0,0,31,6.2,86,23655,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
The Irrefutable Truth About Demons,2000-05-01,500000,0,31,4.9,90,15701,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fast Food Fast Women,2000-05-15,0,0,30,6.4,95,49453,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Paranoid,2000-10-26,4000000,0,30,3.6,93,33347,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Life & Adventures of Santa Claus,2000-10-30,0,0,29,6.5,80,118727,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Le ali della vita,2000-03-21,0,0,28,7.4,200,186137,,,,,,,,,,,,,,,,,,,
Back to the Secret Garden,2000-09-02,0,0,28,6.3,100,29941,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Dead Hate the Living!,2000-02-08,150000,0,28,5.0,90,28349,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deterrence,2000-03-10,0,0,28,6.1,101,25212,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
The Crew,2000-08-21,0,0,28,5.5,88,19150,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Miracle Worker,2000-11-12,0,0,28,7.0,95,1163,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Urbania,2000-01-24,0,0,27,5.8,103,77332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Relative Values,2000-06-23,0,0,27,6.2,87,55302,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
The Endurance: Shackleton's Legendary Antarctic Expedition,2000-09-02,0,2452566,27,6.8,97,32567,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Some Voices,2000-08-25,0,0,26,6.2,101,83581,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Into the Arms of Strangers: Stories of the Kindertransport,2000-09-15,0,0,26,7.4,122,58062,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Circus,2000-05-05,0,14693,26,5.0,95,51179,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Deeply,2000-09-11,0,0,26,6.5,101,41185,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
The St. Francisville Experiment,2000-04-15,250000,0,26,4.2,79,34794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
The Specials,2000-09-22,0,0,26,5.3,82,29015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Dancer,2000-06-07,0,0,26,5.7,89,28745,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Better Than Sex,2000-11-09,0,0,26,5.6,84,27444,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Michael Jordan to the max,2000-05-05,0,21268532,26,7.3,46,24977,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Diva's Christmas Carol,2000-12-13,0,0,26,6.2,120,24436,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Forever Lulu,2000-07-07,20000000,0,26,5.7,95,17806,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The King Is Alive,2000-05-11,0,0,26,5.9,110,10613,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sleepy Hollow: Behind the Legend,2000-05-23,0,0,25,6.7,29,637105,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Don Quixote,2000-04-08,0,0,25,6.1,141,207937,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bloody Murder,2000-09-12,0,0,25,3.9,88,89345,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
The Sight,2000-10-29,0,0,25,5.8,86,71550,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
The Last Patrol,2000-04-01,3000000,0,25,3.98,95,60489,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Epicenter,2000-03-21,0,0,25,3.7,102,50477,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Company Man,2000-03-09,16000000,146193,25,4.7,86,44412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Tangerine Bear: Home in Time for Christmas!,2000-11-11,0,0,25,6.9,61,36301,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cutaway,2000-08-26,9,37,25,5.7,104,2089,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Just, Melvin: Just Evil",2000-01-20,0,0,24,6.5,75,113097,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Dukes of Hazzard: Hazzard in Hollywood,2000-06-05,0,0,24,5.8,88,111244,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Longitude,2000-01-02,0,0,24,7.4,198,68954,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Jesus Christ Superstar,2000-10-16,0,0,24,7.1,107,47980,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Up at the Villa,2000-04-14,0,0,24,5.3,115,47724,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Purely Belter,2000-11-03,0,0,24,6.8,95,38294,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Lighthouse,2000-02-04,0,0,24,4.8,95,27336,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Aberdeen,2000-07-05,0,0,24,6.6,113,26665,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
American Pimp,2000-06-09,0,0,24,5.9,87,24587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bossa Nova,2000-01-01,0,0,24,5.3,95,19600,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Steal This Movie,2000-08-18,0,0,24,5.9,107,18153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cirque du Soleil: Journey of Man,2000-05-05,0,0,24,7.0,39,16641,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
Alligator Alley,2000-09-05,0,0,23,5.9,108,243443,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Brother,2000-01-01,0,0,23,6.9,8,173274,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Bumblebee Flies Anyway,2000-01-01,0,0,23,6.5,95,96716,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Bruno,2000-04-16,10000000,0,23,6.9,108,95136,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
After Sex,2000-01-01,0,0,23,5.3,96,71618,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Apocalypse,2000-12-09,0,0,23,5.3,180,58433,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
Agent Red,2000-09-13,0,0,23,4.7,95,51422,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Mad About Mambo,2000-04-04,0,0,23,5.2,92,43079,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Cabin by the Lake,2000-02-01,0,0,23,5.3,91,30780,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Looking for Alibrandi,2000-05-04,0,0,23,6.8,103,25069,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Price of Milk,2000-10-13,0,0,23,5.5,87,21620,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
Icebreaker,2000-01-01,0,0,23,3.5,90,15090,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
A Father's Choice,2000-01-12,0,0,22,5.4,96,206053,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
In Absentia,2000-10-21,0,0,22,6.5,20,178522,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walking the Tracks: The Summer of Stand by Me,2000-08-29,0,0,22,7.6,37,130443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Model Behavior,2000-03-12,0,0,22,6.3,89,71884,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
The Fantasticks,2000-09-22,10000000,0,22,5.5,86,62127,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
A Rumor of Angels,2000-09-08,0,0,22,6.6,106,50225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Me Myself I,2000-04-20,0,369975,22,5.5,104,49721,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
The Goddess of 1967,2000-09-08,0,0,22,6.7,119,46226,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Born Romantic,2000-09-14,0,0,22,6.1,96,35066,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Flowers for Algernon,2000-02-20,0,0,22,5.3,91,29136,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Paul,2000-12-03,0,0,22,6.7,170,2707,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cinderella,2000-01-01,0,0,21,5.9,90,289673,,,,,,,,,,,,,,,,,,,
Sinbad: Beyond the Veil of Mists,2000-03-24,0,0,21,4.6,85,123187,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Red Dirt,2000-03-17,0,0,21,5.8,110,87107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yesterday's Children,2000-10-15,0,0,21,7.357,0,81207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Tar Heroin: The Dark End of the Street,2000-03-17,0,0,21,6.8,75,79515,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
